ocid,id,quantity,description,relatedLot,unit_id,unit_name,unit_scheme,unit_value_amount,unit_value_currency,classification_id,classification_scheme,classification_description,aditional_id,aditional_uri,aditional_scheme,aditional_description
ocds-5wno2w-CBS-AEP-002-2019-318345,2875624-DS-SO,1,"ABASTECIMIENTO DE COMBUSTIBLE TIPO SUPER, ECO PAIS Y DIESEL PREMIUM PARA EL PARQUE AUTOMOTOR DE LA EMPRESA PUBLICA DE ARIDOS Y ASFALTOS DEL AZUAY ASFALTAR EP",249306,436,Unidad,SERCOP,107374.04,USD,333400011,CPC,DIESEL,33340.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=33340.00.1,CPC," COMBUSTIBLES DE TIPO QUEROSENO PARA  AVIONES, Y DIESEL PARA  AUTOMOTORES"
ocds-5wno2w-CBS-EPMAAM-002-2019-699688,2770028-DS-SO,1,ALQUILER DE EQUIPO CAMINERO,231718,436,Unidad,SERCOP,164052.8,USD,548000014,CPC,ALQUILER DE EQUIPO CAMINERO,54800.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=54800.00.1,CPC,SERVICIOS DE ALQUILER DE EQUIPO  CON O SIN OPCION DE COMPRA  DE EQUIPOS PARA LA CONSTRUCCION  O DEMOLICION DE EDIFICIOS PARA TRABAJOS DE INGENIERIA CIVIL  CON OPERARIOS Y SERVICIOS OPERATIVOS PROPORCIONADOS POR LOS MISMOS
ocds-5wno2w-CBS-EPMAAM-003-2019-699688,2936457-DS-SO,1, SERVICIOS DE MANTENIMIENTO Y REPARACION DE BOMBAS Y COMPRESORES,258010,436,Unidad,SERCOP,84578.54,USD,871590111,CPC, SERVICIOS DE MANTENIMIENTO Y REPARACION DE BOMBAS Y COMPRESORES,87159.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87159.01.1,CPC, SERVICIOS DE MANTENIMIENTO Y REPARACION DE BOMBAS Y COMPRESORES
ocds-5wno2w-CBS-ESPOCH-UCP-01-19-53390,2840060-DS-SO,1,ALOJAMIENTO Y SERVICIOS CONEXOS PRESTADOS POR  HOTELES CON APARTAMENTOS,243703,436,Unidad,SERCOP,82587.03,USD,631920013,CPC,ALOJAMIENTO Y SERVICIOS CONEXOS PRESTADOS POR  HOTELES CON APARTAMENTOS,63192.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=63192.00.1,CPC,"ALOJAMIENTO Y SERVICIOS CONEXOS PRESTADOS POR CASAS CON HABITACIONES DE ALQUILER, HOTELES CON APARTAMENTOS, CASAS DE HUESPEDES, APARTAMENTOS Y CASAS PARTICULARES, GRANJAS Y CENTROS DE ALOJAMIENTO SIMILARES. LA MAYORIA DE DICHOS CENTROS SOLAMENTE PROPORCIO"
ocds-5wno2w-CBS-MTOP-SE-002-2019-309775,2888475-DS-SO,1,SERVICIOS DE MANTENIMIENTO Y CONSERVACION DE RESERVAS NATURALES,,436,Unidad,SERCOP,320297.5,USD,964220113,CPC,SERVICIOS DE MANTENIMIENTO Y CONSERVACION DE RESERVAS NATURALES,96422.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=96422.01.1,CPC,SERVICIOS DE MANTENIMIENTO Y CONSERVACION DE PARQUES NACIONALES Y RESERVAS NATURALES
ocds-5wno2w-CCD-001.A-2019-19326,2854601-DS-SO,1,CONSULTORIA EN GESTION POR PROCESOS,,436,Unidad,SERCOP,26000.0,USD,831110911,CPC,CONSULTORIA EN GESTION POR PROCESOS,83111.09.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.09.1,CPC,CONSULTORIA EN GESTION POR PROCESOS
ocds-5wno2w-CCD-002.-GADCPE-2019-19326,2915721-DS-SO,1,FISCALIZACION DE OBRAS Y SERVICIOS,,436,Unidad,SERCOP,17077.39,USD,839900114,CPC,FISCALIZACION DE OBRAS Y SERVICIOS,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CCD-002-GADMCLS-2019-3481,2870345-DS-SO,1,"SERVICIOS DE CONSULTORIA CIENTIFICA PRESTADOS POR MATEMATICOS, ESTADISTICOS, ETC.",,436,Unidad,SERCOP,28597.5,USD,831390011,CPC,"SERVICIOS DE CONSULTORIA CIENTIFICA PRESTADOS POR MATEMATICOS, ESTADISTICOS, ETC.",83139.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83139.00.1,CPC,"SERVICIOS DE CONSULTORIA CIENTIFICA PRESTADOS POR MATEMATICOS, ESTADISTICOS, ETC."
ocds-5wno2w-CCD-002-GADMCP-2019-8098,2895275-DS-SO,1,SERVICIOS DE CONSULTORIA GEOTECNICOS,,436,Unidad,SERCOP,15000.0,USD,835100018,CPC,SERVICIOS DE CONSULTORIA GEOTECNICOS,83510.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83510.00.1,CPC,"SERVICIOS DE CONSULTORIA GEOLOGICA, GEOFISICA, GEOQUIMICA Y OTROS SERVICIOS DE CONSULTORIA CIENTIFICA RELACIONADOS CON LA LOCALIZACION DE YACIMIENTOS MINERALES, RESERVAS DE PETROLEO Y GAS Y DE AGUAS SUBTERRANEAS MEDIANTE EL ESTUDIO DE LAS PROPIEDADES DEL "
ocds-5wno2w-CCD-003-COMAGA-2019-374717,2784720-DS-SO,1,CERTIFICACION DE SSITEMAS DE GESTION,,436,Unidad,SERCOP,15500.0,USD,831190021,CPC,CERTIFICACION DE SSITEMAS DE GESTION,83119.00.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83119.00.2,CPC,"CERTIFICACION DE SISTEMAS INTEGRADOS DE GESTION (CALIDAD, SEGURIDAD, SALUD OCUPACIONAL Y AMBIENTE)"
ocds-5wno2w-CCD-01-HGPT-DRH-2019-2418,2803265-DS-SO,1,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE OTRAS OBRAS HIDRAULICAS,,436,Unidad,SERCOP,67500.0,USD,833220216,CPC,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE OTRAS OBRAS HIDRAULICAS,83322.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83322.02.1,CPC,"SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE PUERTOS, VIAS DE NAVEGACION, REPRESAS, OBRAS DE IRRIGACION Y OTRAS OBRAS HIDRAULICAS"
ocds-5wno2w-CCD-02-HGPT-DRH-2019-2418,2865262-DS-SO,1,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE OTRAS OBRAS HIDRAULICAS,,436,Unidad,SERCOP,45100.0,USD,833220216,CPC,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE OTRAS OBRAS HIDRAULICAS,83322.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83322.02.1,CPC,"SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE PUERTOS, VIAS DE NAVEGACION, REPRESAS, OBRAS DE IRRIGACION Y OTRAS OBRAS HIDRAULICAS"
ocds-5wno2w-CCD-06-GADMLS-2019-3481,2980011-DS-SO,1,SERVICIOS DE URBANISMO Y PLANIFICACION,,436,Unidad,SERCOP,45000.0,USD,832210117,CPC,SERVICIOS DE URBANISMO Y PLANIFICACION,83221.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83221.01.1,CPC,"SERVICIOS DE ELABORACION DE PROGRAMAS RELATIVOS AL TERRITORIO, SELECCION, CONTROL Y APROVECHAMIENTO DE SOLARES, REDES VIALES, Y DE ATENCION AL TERRENO CON OBJETO DE URBANIZARLO Y MANTENERLO DE FORMA SISTEMATICA Y COORDINADA, TAMBIEN SE INCLUYEN LOS ESTUDI"
ocds-5wno2w-CCD-08D04-01-2019-167462,2896660-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,9531.31,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CCD-AMZCH-001-2019-813060,2881899-DS-SO,1,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE CALLES,,436,Unidad,SERCOP,52690.45,USD,833220013,CPC,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE CALLES,83322.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83322.00.1,CPC,"SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE:CARRETERAS, CALLES, CAMINOS, VIAS FERREAS, PISTAS DE ATERRIZAJE"
ocds-5wno2w-CCD-BEVLIQ-002-2019-2463,2768613-DS-SO,1,"ASESORAMIENTO, REPRESENTACION, REDACCION DE DOCUMENTOS Y SERVICIOS CONEXOS (DEFENSA, BUSCA DE PRUEBAS, TESTIGOS, EXPERTOS, ETC.) EN MATERIA DE DERECHO PENAL",,436,Unidad,SERCOP,15000.0,USD,821110011,CPC,"ASESORAMIENTO, REPRESENTACION, REDACCION DE DOCUMENTOS Y SERVICIOS CONEXOS (DEFENSA, BUSCA DE PRUEBAS, TESTIGOS, EXPERTOS, ETC.) EN MATERIA DE DERECHO PENAL",82111.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=82111.00.1,CPC,"ASESORAMIENTO, REPRESENTACION, REDACCION DE DOCUMENTOS Y SERVICIOS CONEXOS (DEFENSA, BUSCA DE PRUEBAS, TESTIGOS, EXPERTOS, ETC.) EN MATERIA DE DERECHO PENAL"
ocds-5wno2w-CCD-CARCHI-001P-2019-2481,2860491-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,38669.64,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CCD-CARCHI-002-2019-2481,2786410-DS-SO,1,AUDITORIA AMBIENTAL,,436,Unidad,SERCOP,8500.0,USD,831310013,CPC,AUDITORIA AMBIENTAL,83131.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83131.00.1,CPC,SERVICIOS DE CONSULTORIA DEL MEDIO AMBIENTE Y DE BIENES CULTURALES
ocds-5wno2w-CCD-CARCHI-002P-2019-2481,2877896-DS-SO,1,"SERVICIOS DE ASISTENCIA DE ASESORAMIENTO ORIENTACION Y OPERACIONALES RELATIVOS A METODOS PARA MEJORAR LA PRODUCTIVIDAD  REDUCIR LOS GASTOS DE PRODUCCION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE PRODUCCION  INCLUYE LOS, SERVICIOS PRESTADOS POR AGRONOMOS",,436,Unidad,SERCOP,6500.0,USD,831150911,CPC,"SERVICIOS DE ASISTENCIA DE ASESORAMIENTO ORIENTACION Y OPERACIONALES RELATIVOS A METODOS PARA MEJORAR LA PRODUCTIVIDAD  REDUCIR LOS GASTOS DE PRODUCCION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE PRODUCCION  INCLUYE LOS, SERVICIOS PRESTADOS POR AGRONOMOS",83115.09.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83115.09.1,CPC,"SERVICIOS DE ASISTENCIA DE ASESORAMIENTO ORIENTACION Y OPERACIONALES RELATIVOS A METODOS PARA MEJORAR LA PRODUCTIVIDAD  REDUCIR LOS GASTOS DE PRODUCCION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE PRODUCCION  INCLUYE LOS, SERVICIOS PRESTADOS POR AGRONOMOS"
ocds-5wno2w-CCD-CARCHI-003-2019-2481,2805587-DS-SO,1,OTROS SERVICIOS DE INGENIERIA PARA OTRAS OBRAS HIDRAULICAS,,436,Unidad,SERCOP,40178.57,USD,833920216,CPC,OTROS SERVICIOS DE INGENIERIA PARA OTRAS OBRAS HIDRAULICAS,83392.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83392.02.1,CPC,"OTROS SERVICIOS DE INGENIERIA PARA PUERTOS, VIAS DE NAVEGACION INTERIOR, REPRESAS, OBRAS DE IRRIGACION Y OTRAS OBRAS HIDRAULICAS"
ocds-5wno2w-CCD-CARCHI-003P-2019-2481,2897220-DS-SO,1,SERVICIOS DE DISENO DE INGENIERIA PARA CAMINOS,,436,Unidad,SERCOP,70000.0,USD,833420014,CPC,SERVICIOS DE DISENO DE INGENIERIA PARA CAMINOS,83342.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83342.00.1,CPC,"SERVICIOS DE DISENO DE INGENIERIA PARA CARRETERAS, CALLES, CAMINOS, VIAS FERREAS Y PISTAS DE ATERRIZAJE"
ocds-5wno2w-CCD-CARCHI-005-2019-2481,2818140-DS-SO,1,OTROS SERVICIOS DE INGENIERIA PARA OTRAS OBRAS HIDRAULICAS,,436,Unidad,SERCOP,30797.0,USD,833920216,CPC,OTROS SERVICIOS DE INGENIERIA PARA OTRAS OBRAS HIDRAULICAS,83392.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83392.02.1,CPC,"OTROS SERVICIOS DE INGENIERIA PARA PUERTOS, VIAS DE NAVEGACION INTERIOR, REPRESAS, OBRAS DE IRRIGACION Y OTRAS OBRAS HIDRAULICAS"
ocds-5wno2w-CCD-CARCHI-008P-2019-2481,2950224-DS-SO,1,ESTUDIOS HIDROLOGICOS,,436,Unidad,SERCOP,40120.4,USD,831310019,CPC,ESTUDIOS HIDROLOGICOS,83131.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83131.00.1,CPC,SERVICIOS DE CONSULTORIA DEL MEDIO AMBIENTE Y DE BIENES CULTURALES
ocds-5wno2w-CCD-CBGADMR-001-19-23861,2773666-DS-SO,1,SERVICIOS DE ENSAYO Y ANALISIS DE PROPIEDADES FISICAS Y QUIMICAS DE SUELO,,436,Unidad,SERCOP,1080.0,USD,835620021,CPC,SERVICIOS DE ENSAYO Y ANALISIS DE PROPIEDADES FISICAS Y QUIMICAS DE SUELO,83562.00.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83562.00.2,CPC,SERVICIOS DE ENSAYO Y ANALISIS DE PROPIEDADES FISICAS DE SUELO
ocds-5wno2w-CCD-CBGADMR-002-19-23861,2875211-DS-SO,1,SERVICIOS DE CONSULTORIA PARA SISTEMAS ELECTRICOS DE DISTRIBUCION,,436,Unidad,SERCOP,2400.0,USD,831390121,CPC,SERVICIOS DE CONSULTORIA PARA SISTEMAS ELECTRICOS DE DISTRIBUCION,83139.01.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83139.01.2,CPC,SERVICIOS DE CONSULTORIA PARA SISTEMAS ELECTRICOS DE DISTRIBUCION
ocds-5wno2w-CCD-CBGADMR-003-19-23861,2944771-DS-SO,1,GESTION DE RIESGOS ERGONOMICOS,,436,Unidad,SERCOP,6900.0,USD,831150622,CPC,GESTION DE RIESGOS ERGONOMICOS,83115.06.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83115.06.2,CPC,CONSULTORIA EN SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL
ocds-5wno2w-CCD-CBL-AJ-001-2019-355692,2881726-DS-SO,1,CONSULTORIA EN PLANIFICACION ESTRATEGICA EMPRESARIAL,,436,Unidad,SERCOP,35700.0,USD,831110921,CPC,CONSULTORIA EN PLANIFICACION ESTRATEGICA EMPRESARIAL,83111.09.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.09.2,CPC,CONSULTORIA EN PLANIFICACION ESTRATEGICA EMPRESARIAL
ocds-5wno2w-CCD-CCPDC-001-2019-118057,2888931-DS-SO,1,"SERVICIOS ADMINISTRATIVOS PROPORCIONADOS POR OFICINAS, DEPARTAMENTOS, PROGRAMAS, ETC., PARA ACTIVIDADES GUBERNAMENTALES DE FINANCIACION O REALIZACION DE INVESTIGACIONES EN EL TERRENO DE LAS CIENCIAS NATURALES, LAS CIENCIAS SOCIALES Y LAS HUMANIDADES, ASI ",,436,Unidad,SERCOP,3570.0,USD,911140011,CPC,"SERVICIOS ADMINISTRATIVOS PROPORCIONADOS POR OFICINAS, DEPARTAMENTOS, PROGRAMAS, ETC., PARA ACTIVIDADES GUBERNAMENTALES DE FINANCIACION O REALIZACION DE INVESTIGACIONES EN EL TERRENO DE LAS CIENCIAS NATURALES, LAS CIENCIAS SOCIALES Y LAS HUMANIDADES, ASI ",91114.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=91114.00.1,CPC,"SERVICIOS ADMINISTRATIVOS PROPORCIONADOS POR OFICINAS, DEPARTAMENTOS, PROGRAMAS, ETC., PARA ACTIVIDADES GUBERNAMENTALES DE FINANCIACION O REALIZACION DE INVESTIGACIONES EN EL TERRENO DE LAS CIENCIAS NATURALES, LAS CIENCIAS SOCIALES Y LAS HUMANIDADES, ASI "
ocds-5wno2w-CCD-CGFAE-003-2019-2679,2865972-DS-SO,1,CONSULTORIA EN INGENIERIA AEREONAUTICA,,436,Unidad,SERCOP,26785.71,USD,831390041,CPC,CONSULTORIA EN INGENIERIA AEREONAUTICA,83139.00.4,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83139.00.4,CPC,CONSULTORIA EN TEMAS AEREONAUTICOS
ocds-5wno2w-CCD-CNIMH-002-2019-793108,2836906-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL  INCLUYE OTRAS CUESTIONES ,,436,Unidad,SERCOP,7142.86,USD,831110811,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL  INCLUYE OTRAS CUESTIONES ,83111.08.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.08.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL  INCLUYE OTRAS CUESTIONES 
ocds-5wno2w-CCD-CNTEP-115052-19-236009,2849370-DS-SO,1," SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE  AUDITORIA DE LA FUNCION ",,436,Unidad,SERCOP,48750.0,USD,831130011,CPC," SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE  AUDITORIA DE LA FUNCION ",83113.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83113.00.1,CPC," SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE  AUDITORIA DE LA FUNCION "
ocds-5wno2w-CCD-CNTEP-115103-19-236009,2886055-DS-SO,1,SERVICIOS DE CONSULTORIA EN MATERIA DE SEGUROS Y FONDOS DE PENSIONES,,436,Unidad,SERCOP,48000.0,USD,716900211,CPC,SERVICIOS DE CONSULTORIA EN MATERIA DE SEGUROS Y FONDOS DE PENSIONES,71690.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=71690.02.1,CPC,SERVICIOS DE CONSULTORIA EN MATERIA DE SEGUROS Y FONDOS DE PENSIONES
ocds-5wno2w-CCD-CNTEP-115139-19-236009,2918305-DS-SO,1,AUDITORIA DE LOS SISTEMAS DE GESTION DE CALIDAD Y/O AMBIENTAL,,436,Unidad,SERCOP,12080.0,USD,831110914,CPC,AUDITORIA DE LOS SISTEMAS DE GESTION DE CALIDAD Y/O AMBIENTAL,83111.09.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.09.1,CPC,CONSULTORIA EN GESTION POR PROCESOS
ocds-5wno2w-CCD-CNTEP-115194-19-236009,2982118-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,,436,Unidad,SERCOP,20800.0,USD,831110211,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CCD-CZS3-01-2019-440879,2887291-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,39088.33,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CCD-DPAMS-2019-02-203860,2918631-DS-SO,1,ESTUDIOS DE MECANICA DE SUELOS,,436,Unidad,SERCOP,2956.0,USD,835100023,CPC,ESTUDIOS DE MECANICA DE SUELOS,83510.00.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83510.00.2,CPC,"SERVICIOS DE CONSULTORIA GEOLOGICA, GEOFISICA, GEOQUIMICA Y OTROS SERVICIOS DE CONSULTORIA "
ocds-5wno2w-CCD-EMAPATEP-11-2019-284674,2945106-DS-SO,1,"ELABORACION (ANALISIS, DISENO Y PROGRAMACION) DE PROGRAMAS DE INFORMATICA",,436,Unidad,SERCOP,24000.0,USD,831420011,CPC,"ELABORACION (ANALISIS, DISENO Y PROGRAMACION) DE PROGRAMAS DE INFORMATICA",83142.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83142.00.1,CPC,"ELABORACION (ANALISIS, DISENO Y PROGRAMACION) DE PROGRAMAS DE INFORMATICA"
ocds-5wno2w-CCD-EMS-001-2019-309632,2803754-DS-SO,1,CONSULTORIA EN TELECOMUNICACIONES,,436,Unidad,SERCOP,6000.0,USD,831410611,CPC,CONSULTORIA EN TELECOMUNICACIONES,83141.06.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83141.06.1,CPC,ASESORAMIENTO Y ASISTENCIA RELACIONADOS CON LA GESTION DE LOS RECURSOS DE TELECOMUNICACIONES
